id_tarea,id_asignacion,nombre,fecha_asignacion,fecha_limite,estado,tiempo_estimado,tiempo_real,prioridad
337,61,Tarea genérica 337,2025-09-22,2025-09-27,pendiente,5.0,5.5,media
338,61,Tarea genérica 338,2025-09-23,2025-09-28,pendiente,5.0,5.5,media
339,61,Tarea genérica 339,2025-09-29,2025-10-04,pendiente,5.0,5.5,media
340,62,Tarea genérica 340,2025-09-20,2025-09-25,pendiente,5.0,5.5,media
341,62,Tarea genérica 341,2025-09-09,2025-09-14,pendiente,5.0,5.5,media
342,62,Tarea genérica 342,2025-11-22,2025-11-27,pendiente,5.0,5.5,media
343,63,Tarea genérica 343,2025-09-28,2025-10-03,pendiente,5.0,5.5,media
344,63,Tarea genérica 344,2025-10-08,2025-10-13,pendiente,5.0,5.5,media
345,63,Tarea genérica 345,2025-11-11,2025-11-16,pendiente,5.0,5.5,media
346,63,Tarea genérica 346,2025-11-16,2025-11-21,pendiente,5.0,5.5,media
347,63,Tarea genérica 347,2025-10-02,2025-10-07,pendiente,5.0,5.5,media
348,64,Tarea genérica 348,2025-11-23,2025-11-28,pendiente,5.0,5.5,media
349,64,Tarea genérica 349,2025-10-13,2025-10-18,pendiente,5.0,5.5,media
350,64,Tarea genérica 350,2025-11-06,2025-11-11,pendiente,5.0,5.5,media
351,64,Tarea genérica 351,2025-11-07,2025-11-12,pendiente,5.0,5.5,media
352,65,Tarea genérica 352,2025-10-12,2025-10-17,pendiente,5.0,5.5,media
353,65,Tarea genérica 353,2025-10-03,2025-10-08,pendiente,5.0,5.5,media
354,65,Tarea genérica 354,2025-11-16,2025-11-21,pendiente,5.0,5.5,media
355,65,Tarea genérica 355,2025-10-11,2025-10-16,pendiente,5.0,5.5,media
356,65,Tarea genérica 356,2025-10-09,2025-10-14,pendiente,5.0,5.5,media
357,65,Tarea genérica 357,2025-10-02,2025-10-07,pendiente,5.0,5.5,media
358,65,Tarea genérica 358,2025-11-08,2025-11-13,pendiente,5.0,5.5,media
359,66,Tarea genérica 359,2025-11-13,2025-11-18,pendiente,5.0,5.5,media
360,66,Tarea genérica 360,2025-11-22,2025-11-27,pendiente,5.0,5.5,media
361,66,Tarea genérica 361,2025-09-09,2025-09-14,pendiente,5.0,5.5,media
362,66,Tarea genérica 362,2025-10-22,2025-10-27,pendiente,5.0,5.5,media
363,67,Tarea genérica 363,2017-03-03,2017-03-08,pendiente,5.0,5.5,media
364,67,Tarea genérica 364,2017-04-17,2017-04-22,pendiente,5.0,5.5,media
365,67,Tarea genérica 365,2017-05-08,2017-05-13,pendiente,5.0,5.5,media
366,68,Tarea genérica 366,2017-04-25,2017-04-30,pendiente,5.0,5.5,media
367,68,Tarea genérica 367,2017-04-28,2017-05-03,pendiente,5.0,5.5,media
368,68,Tarea genérica 368,2017-03-31,2017-04-05,pendiente,5.0,5.5,media
369,68,Tarea genérica 369,2017-05-08,2017-05-13,pendiente,5.0,5.5,media
370,69,Tarea genérica 370,2017-03-05,2017-03-10,pendiente,5.0,5.5,media
371,69,Tarea genérica 371,2017-02-10,2017-02-15,pendiente,5.0,5.5,media
372,69,Tarea genérica 372,2017-02-17,2017-02-22,pendiente,5.0,5.5,media
373,69,Tarea genérica 373,2017-02-13,2017-02-18,pendiente,5.0,5.5,media
374,69,Tarea genérica 374,2017-03-23,2017-03-28,pendiente,5.0,5.5,media
375,69,Tarea genérica 375,2017-04-09,2017-04-14,pendiente,5.0,5.5,media
376,69,Tarea genérica 376,2017-05-08,2017-05-13,pendiente,5.0,5.5,media
377,69,Tarea genérica 377,2017-04-28,2017-05-03,pendiente,5.0,5.5,media
378,70,Tarea genérica 378,2017-04-14,2017-04-19,pendiente,5.0,5.5,media
379,70,Tarea genérica 379,2017-02-11,2017-02-16,pendiente,5.0,5.5,media
380,70,Tarea genérica 380,2017-03-08,2017-03-13,pendiente,5.0,5.5,media
381,70,Tarea genérica 381,2017-03-25,2017-03-30,pendiente,5.0,5.5,media
382,70,Tarea genérica 382,2017-05-08,2017-05-13,pendiente,5.0,5.5,media
383,70,Tarea genérica 383,2017-04-30,2017-05-05,pendiente,5.0,5.5,media
384,71,Tarea genérica 384,2017-03-24,2017-03-29,pendiente,5.0,5.5,media
385,71,Tarea genérica 385,2017-02-21,2017-02-26,pendiente,5.0,5.5,media
386,71,Tarea genérica 386,2017-05-10,2017-05-15,pendiente,5.0,5.5,media
387,71,Tarea genérica 387,2017-04-03,2017-04-08,pendiente,5.0,5.5,media
388,71,Tarea genérica 388,2017-03-10,2017-03-15,pendiente,5.0,5.5,media
389,71,Tarea genérica 389,2017-05-04,2017-05-09,pendiente,5.0,5.5,media
390,71,Tarea genérica 390,2017-02-15,2017-02-20,pendiente,5.0,5.5,media
391,72,Tarea genérica 391,2017-03-31,2017-04-05,pendiente,5.0,5.5,media
392,72,Tarea genérica 392,2017-04-30,2017-05-05,pendiente,5.0,5.5,media
393,72,Tarea genérica 393,2017-03-11,2017-03-16,pendiente,5.0,5.5,media
394,72,Tarea genérica 394,2017-03-14,2017-03-19,pendiente,5.0,5.5,media
395,73,Tarea genérica 395,2017-03-30,2017-04-04,pendiente,5.0,5.5,media
396,73,Tarea genérica 396,2017-03-21,2017-03-26,pendiente,5.0,5.5,media
397,73,Tarea genérica 397,2017-03-19,2017-03-24,pendiente,5.0,5.5,media
398,73,Tarea genérica 398,2017-05-09,2017-05-14,pendiente,5.0,5.5,media
399,74,Tarea genérica 399,2020-11-10,2020-11-15,completada,5.0,5.5,media
400,74,Tarea genérica 400,2020-07-06,2020-07-11,completada,5.0,5.5,media
401,74,Tarea genérica 401,2020-10-18,2020-10-23,completada,5.0,5.5,media
402,74,Tarea genérica 402,2020-09-25,2020-09-30,completada,5.0,5.5,media
403,75,Tarea genérica 403,2020-08-23,2020-08-28,completada,5.0,5.5,media
404,75,Tarea genérica 404,2020-11-25,2020-11-30,completada,5.0,5.5,media
405,75,Tarea genérica 405,2020-08-07,2020-08-12,completada,5.0,5.5,media
406,75,Tarea genérica 406,2020-07-25,2020-07-30,completada,5.0,5.5,media
407,75,Tarea genérica 407,2020-07-07,2020-07-12,completada,5.0,5.5,media
408,75,Tarea genérica 408,2020-07-28,2020-08-02,completada,5.0,5.5,media
409,75,Tarea genérica 409,2020-08-13,2020-08-18,completada,5.0,5.5,media
410,75,Tarea genérica 410,2020-07-15,2020-07-20,completada,5.0,5.5,media
411,76,Tarea genérica 411,2020-10-15,2020-10-20,completada,5.0,5.5,media
412,76,Tarea genérica 412,2020-11-22,2020-11-27,completada,5.0,5.5,media
413,76,Tarea genérica 413,2020-10-29,2020-11-03,completada,5.0,5.5,media
414,76,Tarea genérica 414,2020-07-11,2020-07-16,completada,5.0,5.5,media
415,76,Tarea genérica 415,2020-11-07,2020-11-12,completada,5.0,5.5,media
416,76,Tarea genérica 416,2020-07-06,2020-07-11,completada,5.0,5.5,media
417,77,Tarea genérica 417,2020-10-07,2020-10-12,completada,5.0,5.5,media
418,77,Tarea genérica 418,2020-08-11,2020-08-16,completada,5.0,5.5,media
419,77,Tarea genérica 419,2020-07-31,2020-08-05,completada,5.0,5.5,media
420,77,Tarea genérica 420,2020-07-18,2020-07-23,completada,5.0,5.5,media
421,77,Tarea genérica 421,2020-10-05,2020-10-10,completada,5.0,5.5,media
422,77,Tarea genérica 422,2020-08-12,2020-08-17,completada,5.0,5.5,media
423,78,Tarea genérica 423,2020-07-11,2020-07-16,completada,5.0,5.5,media
424,78,Tarea genérica 424,2020-11-10,2020-11-15,completada,5.0,5.5,media
425,78,Tarea genérica 425,2020-11-15,2020-11-20,completada,5.0,5.5,media
426,78,Tarea genérica 426,2020-09-08,2020-09-13,completada,5.0,5.5,media
427,78,Tarea genérica 427,2020-09-04,2020-09-09,completada,5.0,5.5,media
428,79,Tarea genérica 428,2017-09-23,2017-09-28,completada,5.0,5.5,media
429,79,Tarea genérica 429,2017-02-21,2017-02-26,completada,5.0,5.5,media
430,79,Tarea genérica 430,2017-03-25,2017-03-30,completada,5.0,5.5,media
431,80,Tarea genérica 431,2017-02-07,2017-02-12,completada,5.0,5.5,media
432,80,Tarea genérica 432,2017-02-22,2017-02-27,completada,5.0,5.5,media
433,80,Tarea genérica 433,2016-12-23,2016-12-28,completada,5.0,5.5,media
434,80,Tarea genérica 434,2017-02-23,2017-02-28,completada,5.0,5.5,media
435,80,Tarea genérica 435,2017-05-24,2017-05-29,completada,5.0,5.5,media
436,80,Tarea genérica 436,2017-09-07,2017-09-12,completada,5.0,5.5,media
437,81,Tarea genérica 437,2017-04-11,2017-04-16,completada,5.0,5.5,media
438,81,Tarea genérica 438,2017-10-07,2017-10-12,completada,5.0,5.5,media
439,81,Tarea genérica 439,2017-06-04,2017-06-09,completada,5.0,5.5,media
440,82,Tarea genérica 440,2017-02-08,2017-02-13,completada,5.0,5.5,media
441,82,Tarea genérica 441,2017-08-25,2017-08-30,completada,5.0,5.5,media
442,82,Tarea genérica 442,2017-09-09,2017-09-14,completada,5.0,5.5,media
443,82,Tarea genérica 443,2017-07-28,2017-08-02,completada,5.0,5.5,media
444,83,Tarea genérica 444,2017-07-12,2017-07-17,completada,5.0,5.5,media
445,83,Tarea genérica 445,2017-05-03,2017-05-08,completada,5.0,5.5,media
446,83,Tarea genérica 446,2017-04-05,2017-04-10,completada,5.0,5.5,media
447,83,Tarea genérica 447,2017-03-16,2017-03-21,completada,5.0,5.5,media
448,83,Tarea genérica 448,2017-06-27,2017-07-02,completada,5.0,5.5,media
449,83,Tarea genérica 449,2017-02-25,2017-03-02,completada,5.0,5.5,media
450,83,Tarea genérica 450,2017-01-12,2017-01-17,completada,5.0,5.5,media
451,84,Tarea genérica 451,2016-12-20,2016-12-25,completada,5.0,5.5,media
452,84,Tarea genérica 452,2017-01-23,2017-01-28,completada,5.0,5.5,media
453,84,Tarea genérica 453,2017-08-17,2017-08-22,completada,5.0,5.5,media
454,84,Tarea genérica 454,2017-03-28,2017-04-02,completada,5.0,5.5,media
455,84,Tarea genérica 455,2017-04-15,2017-04-20,completada,5.0,5.5,media
456,84,Tarea genérica 456,2017-09-06,2017-09-11,completada,5.0,5.5,media
457,84,Tarea genérica 457,2017-09-27,2017-10-02,completada,5.0,5.5,media
458,84,Tarea genérica 458,2017-02-19,2017-02-24,completada,5.0,5.5,media
459,85,Tarea genérica 459,2017-02-10,2017-02-15,completada,5.0,5.5,media
460,85,Tarea genérica 460,2017-07-28,2017-08-02,completada,5.0,5.5,media
461,85,Tarea genérica 461,2017-02-18,2017-02-23,completada,5.0,5.5,media
462,85,Tarea genérica 462,2017-11-05,2017-11-10,completada,5.0,5.5,media
463,85,Tarea genérica 463,2016-12-08,2016-12-13,completada,5.0,5.5,media
464,85,Tarea genérica 464,2017-09-30,2017-10-05,completada,5.0,5.5,media
465,85,Tarea genérica 465,2017-09-06,2017-09-11,completada,5.0,5.5,media
466,86,Tarea genérica 466,2017-08-14,2017-08-19,completada,5.0,5.5,media
467,86,Tarea genérica 467,2016-11-28,2016-12-03,completada,5.0,5.5,media
468,86,Tarea genérica 468,2017-02-10,2017-02-15,completada,5.0,5.5,media
469,86,Tarea genérica 469,2017-08-01,2017-08-06,completada,5.0,5.5,media
470,86,Tarea genérica 470,2017-02-22,2017-02-27,completada,5.0,5.5,media
471,86,Tarea genérica 471,2017-10-18,2017-10-23,completada,5.0,5.5,media
472,86,Tarea genérica 472,2017-09-20,2017-09-25,completada,5.0,5.5,media
473,86,Tarea genérica 473,2017-07-02,2017-07-07,completada,5.0,5.5,media
474,87,Tarea genérica 474,2023-01-22,2023-01-27,completada,5.0,5.5,media
475,87,Tarea genérica 475,2023-01-22,2023-01-27,completada,5.0,5.5,media
476,87,Tarea genérica 476,2023-02-05,2023-02-10,completada,5.0,5.5,media
477,87,Tarea genérica 477,2022-12-14,2022-12-19,completada,5.0,5.5,media
478,87,Tarea genérica 478,2023-02-25,2023-03-02,completada,5.0,5.5,media
479,87,Tarea genérica 479,2022-12-15,2022-12-20,completada,5.0,5.5,media
480,87,Tarea genérica 480,2023-01-15,2023-01-20,completada,5.0,5.5,media
481,88,Tarea genérica 481,2023-02-15,2023-02-20,completada,5.0,5.5,media
482,88,Tarea genérica 482,2023-03-04,2023-03-09,completada,5.0,5.5,media
483,88,Tarea genérica 483,2023-01-24,2023-01-29,completada,5.0,5.5,media
484,88,Tarea genérica 484,2022-12-24,2022-12-29,completada,5.0,5.5,media
485,89,Tarea genérica 485,2023-03-05,2023-03-10,completada,5.0,5.5,media
486,89,Tarea genérica 486,2023-02-20,2023-02-25,completada,5.0,5.5,media
487,89,Tarea genérica 487,2023-01-07,2023-01-12,completada,5.0,5.5,media
488,89,Tarea genérica 488,2022-12-17,2022-12-22,completada,5.0,5.5,media
489,89,Tarea genérica 489,2023-01-21,2023-01-26,completada,5.0,5.5,media
490,89,Tarea genérica 490,2023-02-24,2023-03-01,completada,5.0,5.5,media
491,89,Tarea genérica 491,2023-02-03,2023-02-08,completada,5.0,5.5,media
492,89,Tarea genérica 492,2023-02-01,2023-02-06,completada,5.0,5.5,media
493,90,Tarea genérica 493,2023-01-30,2023-02-04,completada,5.0,5.5,media
494,90,Tarea genérica 494,2023-03-06,2023-03-11,completada,5.0,5.5,media
495,90,Tarea genérica 495,2022-12-26,2022-12-31,completada,5.0,5.5,media
496,90,Tarea genérica 496,2023-01-10,2023-01-15,completada,5.0,5.5,media
497,91,Tarea genérica 497,2022-12-22,2022-12-27,completada,5.0,5.5,media
498,91,Tarea genérica 498,2023-02-25,2023-03-02,completada,5.0,5.5,media
499,91,Tarea genérica 499,2022-12-30,2023-01-04,completada,5.0,5.5,media
500,91,Tarea genérica 500,2023-01-01,2023-01-06,completada,5.0,5.5,media
501,91,Tarea genérica 501,2022-12-22,2022-12-27,completada,5.0,5.5,media
502,91,Tarea genérica 502,2023-02-09,2023-02-14,completada,5.0,5.5,media
503,91,Tarea genérica 503,2023-01-03,2023-01-08,completada,5.0,5.5,media
504,92,Tarea genérica 504,2023-01-10,2023-01-15,completada,5.0,5.5,media
505,92,Tarea genérica 505,2023-01-16,2023-01-21,completada,5.0,5.5,media
506,92,Tarea genérica 506,2023-01-22,2023-01-27,completada,5.0,5.5,media
507,93,Tarea genérica 507,2018-03-12,2018-03-17,completada,5.0,5.5,media
508,93,Tarea genérica 508,2017-08-03,2017-08-08,completada,5.0,5.5,media
509,93,Tarea genérica 509,2017-06-14,2017-06-19,completada,5.0,5.5,media
510,94,Tarea genérica 510,2018-03-05,2018-03-10,completada,5.0,5.5,media
511,94,Tarea genérica 511,2018-01-31,2018-02-05,completada,5.0,5.5,media
512,94,Tarea genérica 512,2018-02-26,2018-03-03,completada,5.0,5.5,media
513,94,Tarea genérica 513,2017-10-21,2017-10-26,completada,5.0,5.5,media
514,95,Tarea genérica 514,2018-02-17,2018-02-22,completada,5.0,5.5,media
515,95,Tarea genérica 515,2018-01-29,2018-02-03,completada,5.0,5.5,media
516,95,Tarea genérica 516,2017-08-05,2017-08-10,completada,5.0,5.5,media
517,95,Tarea genérica 517,2018-03-09,2018-03-14,completada,5.0,5.5,media
518,95,Tarea genérica 518,2017-12-27,2018-01-01,completada,5.0,5.5,media
519,95,Tarea genérica 519,2017-06-24,2017-06-29,completada,5.0,5.5,media
520,96,Tarea genérica 520,2017-06-23,2017-06-28,completada,5.0,5.5,media
521,96,Tarea genérica 521,2017-06-22,2017-06-27,completada,5.0,5.5,media
522,96,Tarea genérica 522,2017-10-27,2017-11-01,completada,5.0,5.5,media
523,96,Tarea genérica 523,2017-11-14,2017-11-19,completada,5.0,5.5,media
524,96,Tarea genérica 524,2017-11-13,2017-11-18,completada,5.0,5.5,media
525,96,Tarea genérica 525,2017-10-25,2017-10-30,completada,5.0,5.5,media
526,96,Tarea genérica 526,2017-06-27,2017-07-02,completada,5.0,5.5,media
527,96,Tarea genérica 527,2017-09-09,2017-09-14,completada,5.0,5.5,media
528,97,Tarea genérica 528,2017-04-01,2017-04-06,completada,5.0,5.5,media
529,97,Tarea genérica 529,2016-07-26,2016-07-31,completada,5.0,5.5,media
530,97,Tarea genérica 530,2016-06-14,2016-06-19,completada,5.0,5.5,media
531,98,Tarea genérica 531,2016-12-18,2016-12-23,completada,5.0,5.5,media
532,98,Tarea genérica 532,2016-12-20,2016-12-25,completada,5.0,5.5,media
533,98,Tarea genérica 533,2016-09-06,2016-09-11,completada,5.0,5.5,media
534,98,Tarea genérica 534,2016-08-25,2016-08-30,completada,5.0,5.5,media
535,98,Tarea genérica 535,2016-05-29,2016-06-03,completada,5.0,5.5,media
536,98,Tarea genérica 536,2016-10-05,2016-10-10,completada,5.0,5.5,media
537,98,Tarea genérica 537,2016-05-12,2016-05-17,completada,5.0,5.5,media
538,98,Tarea genérica 538,2017-03-21,2017-03-26,completada,5.0,5.5,media
539,99,Tarea genérica 539,2016-09-29,2016-10-04,completada,5.0,5.5,media
540,99,Tarea genérica 540,2016-05-06,2016-05-11,completada,5.0,5.5,media
541,99,Tarea genérica 541,2017-03-14,2017-03-19,completada,5.0,5.5,media
542,99,Tarea genérica 542,2017-01-15,2017-01-20,completada,5.0,5.5,media
543,99,Tarea genérica 543,2016-06-14,2016-06-19,completada,5.0,5.5,media
544,99,Tarea genérica 544,2016-07-06,2016-07-11,completada,5.0,5.5,media
545,100,Tarea genérica 545,2017-02-21,2017-02-26,completada,5.0,5.5,media
546,100,Tarea genérica 546,2016-08-20,2016-08-25,completada,5.0,5.5,media
547,100,Tarea genérica 547,2016-08-06,2016-08-11,completada,5.0,5.5,media
548,100,Tarea genérica 548,2016-07-22,2016-07-27,completada,5.0,5.5,media
549,100,Tarea genérica 549,2016-08-07,2016-08-12,completada,5.0,5.5,media
550,100,Tarea genérica 550,2016-10-04,2016-10-09,completada,5.0,5.5,media
551,100,Tarea genérica 551,2016-12-16,2016-12-21,completada,5.0,5.5,media
552,101,Tarea genérica 552,2016-12-03,2016-12-08,completada,5.0,5.5,media
553,101,Tarea genérica 553,2017-03-05,2017-03-10,completada,5.0,5.5,media
554,101,Tarea genérica 554,2016-07-08,2016-07-13,completada,5.0,5.5,media
555,101,Tarea genérica 555,2017-02-28,2017-03-05,completada,5.0,5.5,media
556,101,Tarea genérica 556,2016-07-13,2016-07-18,completada,5.0,5.5,media
557,101,Tarea genérica 557,2016-07-19,2016-07-24,completada,5.0,5.5,media
558,101,Tarea genérica 558,2016-10-12,2016-10-17,completada,5.0,5.5,media
559,101,Tarea genérica 559,2016-06-19,2016-06-24,completada,5.0,5.5,media
560,102,Tarea genérica 560,2017-01-01,2017-01-06,completada,5.0,5.5,media
561,102,Tarea genérica 561,2016-06-13,2016-06-18,completada,5.0,5.5,media
562,102,Tarea genérica 562,2016-09-19,2016-09-24,completada,5.0,5.5,media
563,103,Tarea genérica 563,2016-12-09,2016-12-14,completada,5.0,5.5,media
564,103,Tarea genérica 564,2016-07-24,2016-07-29,completada,5.0,5.5,media
565,103,Tarea genérica 565,2017-03-28,2017-04-02,completada,5.0,5.5,media
566,103,Tarea genérica 566,2016-10-21,2016-10-26,completada,5.0,5.5,media
567,103,Tarea genérica 567,2016-07-23,2016-07-28,completada,5.0,5.5,media
568,103,Tarea genérica 568,2017-02-23,2017-02-28,completada,5.0,5.5,media
569,104,Tarea genérica 569,2021-12-21,2021-12-26,completada,5.0,5.5,media
570,104,Tarea genérica 570,2021-07-31,2021-08-05,completada,5.0,5.5,media
571,104,Tarea genérica 571,2021-09-18,2021-09-23,completada,5.0,5.5,media
572,104,Tarea genérica 572,2021-11-01,2021-11-06,completada,5.0,5.5,media
573,105,Tarea genérica 573,2021-09-27,2021-10-02,completada,5.0,5.5,media
574,105,Tarea genérica 574,2021-09-14,2021-09-19,completada,5.0,5.5,media
575,105,Tarea genérica 575,2022-01-08,2022-01-13,completada,5.0,5.5,media
576,106,Tarea genérica 576,2021-05-22,2021-05-27,completada,5.0,5.5,media
577,106,Tarea genérica 577,2021-10-28,2021-11-02,completada,5.0,5.5,media
578,106,Tarea genérica 578,2021-09-21,2021-09-26,completada,5.0,5.5,media
579,106,Tarea genérica 579,2021-12-12,2021-12-17,completada,5.0,5.5,media
580,106,Tarea genérica 580,2022-01-03,2022-01-08,completada,5.0,5.5,media
581,107,Tarea genérica 581,2021-11-11,2021-11-16,completada,5.0,5.5,media
582,107,Tarea genérica 582,2021-08-12,2021-08-17,completada,5.0,5.5,media
583,107,Tarea genérica 583,2021-12-13,2021-12-18,completada,5.0,5.5,media
584,107,Tarea genérica 584,2021-07-05,2021-07-10,completada,5.0,5.5,media
585,107,Tarea genérica 585,2021-10-14,2021-10-19,completada,5.0,5.5,media
586,107,Tarea genérica 586,2021-12-29,2022-01-03,completada,5.0,5.5,media
587,107,Tarea genérica 587,2021-12-01,2021-12-06,completada,5.0,5.5,media
588,108,Tarea genérica 588,2021-08-08,2021-08-13,completada,5.0,5.5,media
589,108,Tarea genérica 589,2021-09-26,2021-10-01,completada,5.0,5.5,media
590,108,Tarea genérica 590,2021-06-18,2021-06-23,completada,5.0,5.5,media
591,108,Tarea genérica 591,2021-08-23,2021-08-28,completada,5.0,5.5,media
592,108,Tarea genérica 592,2021-12-03,2021-12-08,completada,5.0,5.5,media
593,108,Tarea genérica 593,2022-01-14,2022-01-19,completada,5.0,5.5,media
594,108,Tarea genérica 594,2021-05-30,2021-06-04,completada,5.0,5.5,media
595,109,Tarea genérica 595,2021-05-31,2021-06-05,completada,5.0,5.5,media
596,109,Tarea genérica 596,2021-05-29,2021-06-03,completada,5.0,5.5,media
597,109,Tarea genérica 597,2021-10-03,2021-10-08,completada,5.0,5.5,media
598,109,Tarea genérica 598,2021-12-03,2021-12-08,completada,5.0,5.5,media
599,109,Tarea genérica 599,2021-09-09,2021-09-14,completada,5.0,5.5,media
600,110,Tarea genérica 600,2021-09-23,2021-09-28,completada,5.0,5.5,media
601,110,Tarea genérica 601,2021-08-23,2021-08-28,completada,5.0,5.5,media
602,110,Tarea genérica 602,2021-06-24,2021-06-29,completada,5.0,5.5,media
603,111,Tarea genérica 603,2021-11-02,2021-11-07,completada,5.0,5.5,media
604,111,Tarea genérica 604,2021-08-06,2021-08-11,completada,5.0,5.5,media
605,111,Tarea genérica 605,2021-07-31,2021-08-05,completada,5.0,5.5,media
606,111,Tarea genérica 606,2021-12-07,2021-12-12,completada,5.0,5.5,media
607,111,Tarea genérica 607,2021-12-25,2021-12-30,completada,5.0,5.5,media
608,111,Tarea genérica 608,2021-09-06,2021-09-11,completada,5.0,5.5,media
609,112,Tarea genérica 609,2022-08-01,2022-08-06,completada,5.0,5.5,media
610,112,Tarea genérica 610,2022-08-08,2022-08-13,completada,5.0,5.5,media
611,112,Tarea genérica 611,2022-10-31,2022-11-05,completada,5.0,5.5,media
