id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
428,25,Prueba auto 428,sistema,2016-10-22,fallo,media,5
429,25,Prueba auto 429,sistema,2017-01-30,éxito,nula,0
430,25,Prueba auto 430,integración,2016-10-07,éxito,nula,0
431,25,Prueba auto 431,sistema,2017-01-06,éxito,nula,0
432,25,Prueba auto 432,sistema,2017-01-14,éxito,nula,0
433,25,Prueba auto 433,integración,2016-11-26,éxito,nula,0
434,25,Prueba auto 434,integración,2016-11-10,éxito,nula,0
435,25,Prueba auto 435,integración,2016-06-05,fallo,media,7
436,25,Prueba auto 436,sistema,2017-01-01,fallo,alta,8
437,25,Prueba auto 437,sistema,2016-12-15,éxito,nula,0
438,25,Prueba auto 438,integración,2016-06-02,fallo,alta,4
439,25,Prueba auto 439,integración,2016-11-20,éxito,nula,0
440,25,Prueba auto 440,integración,2016-12-23,éxito,nula,0
441,25,Prueba auto 441,integración,2016-09-27,éxito,nula,0
442,25,Prueba auto 442,sistema,2016-11-02,fallo,alta,2
443,25,Prueba auto 443,integración,2016-08-30,éxito,nula,0
444,33,Prueba auto 444,sistema,2022-10-19,éxito,nula,0
445,33,Prueba auto 445,sistema,2022-10-19,éxito,nula,0
446,33,Prueba auto 446,sistema,2022-10-19,éxito,nula,0
447,33,Prueba auto 447,sistema,2022-10-27,éxito,nula,0
448,33,Prueba auto 448,integración,2022-09-20,éxito,nula,0
449,33,Prueba auto 449,integración,2022-10-10,éxito,nula,0
450,33,Prueba auto 450,sistema,2022-10-02,éxito,nula,0
451,33,Prueba auto 451,integración,2022-10-19,éxito,nula,0
452,33,Prueba auto 452,sistema,2022-09-30,éxito,nula,0
453,33,Prueba auto 453,sistema,2022-10-23,éxito,nula,0
454,33,Prueba auto 454,integración,2022-09-26,éxito,nula,0
455,33,Prueba auto 455,sistema,2022-10-07,fallo,media,3
456,33,Prueba auto 456,integración,2022-10-17,éxito,nula,0
457,33,Prueba auto 457,integración,2022-10-17,fallo,crítica,4
458,33,Prueba auto 458,integración,2022-10-28,éxito,nula,0
459,33,Prueba auto 459,sistema,2022-10-08,éxito,nula,0
460,33,Prueba auto 460,sistema,2022-10-11,éxito,nula,0
461,33,Prueba auto 461,sistema,2022-10-17,éxito,nula,0
462,33,Prueba auto 462,sistema,2022-10-20,éxito,nula,0
463,33,Prueba auto 463,integración,2022-10-12,éxito,nula,0
464,33,Prueba auto 464,integración,2022-10-21,éxito,nula,0
465,33,Prueba auto 465,integración,2022-10-26,éxito,nula,0
466,33,Prueba auto 466,integración,2022-10-23,éxito,nula,0
467,33,Prueba auto 467,sistema,2022-09-20,éxito,nula,0
468,33,Prueba auto 468,sistema,2022-09-27,éxito,nula,0
469,33,Prueba auto 469,sistema,2022-09-23,éxito,nula,0
470,33,Prueba auto 470,sistema,2022-10-25,éxito,nula,0
471,34,Prueba auto 471,integración,2022-10-16,éxito,nula,0
472,34,Prueba auto 472,sistema,2022-10-26,éxito,nula,0
473,34,Prueba auto 473,sistema,2022-10-15,éxito,nula,0
474,34,Prueba auto 474,integración,2022-10-29,fallo,crítica,5
475,34,Prueba auto 475,integración,2022-10-25,éxito,nula,0
476,34,Prueba auto 476,integración,2022-10-19,éxito,nula,0
477,34,Prueba auto 477,sistema,2022-10-15,éxito,nula,0
478,34,Prueba auto 478,integración,2022-10-13,éxito,nula,0
479,34,Prueba auto 479,integración,2022-10-22,éxito,nula,0
480,34,Prueba auto 480,integración,2022-10-08,éxito,nula,0
481,34,Prueba auto 481,integración,2022-10-09,éxito,nula,0
482,34,Prueba auto 482,integración,2022-10-26,éxito,nula,0
483,34,Prueba auto 483,integración,2022-09-29,éxito,nula,0
484,34,Prueba auto 484,sistema,2022-10-11,éxito,nula,0
485,34,Prueba auto 485,integración,2022-10-13,éxito,nula,0
486,34,Prueba auto 486,sistema,2022-10-09,fallo,media,7
487,34,Prueba auto 487,integración,2022-10-02,éxito,nula,0
488,34,Prueba auto 488,sistema,2022-09-15,éxito,nula,0
489,34,Prueba auto 489,sistema,2022-10-09,éxito,nula,0
490,34,Prueba auto 490,sistema,2022-10-25,éxito,nula,0
491,34,Prueba auto 491,integración,2022-10-21,éxito,nula,0
492,34,Prueba auto 492,sistema,2022-10-02,éxito,nula,0
493,34,Prueba auto 493,sistema,2022-10-13,éxito,nula,0
494,34,Prueba auto 494,integración,2022-10-20,éxito,nula,0
495,34,Prueba auto 495,integración,2022-10-07,éxito,nula,0
496,34,Prueba auto 496,sistema,2022-10-26,éxito,nula,0
497,34,Prueba auto 497,sistema,2022-10-19,éxito,nula,0
498,34,Prueba auto 498,integración,2022-10-20,éxito,nula,0
499,34,Prueba auto 499,sistema,2022-10-13,éxito,nula,0
500,34,Prueba auto 500,integración,2022-10-26,éxito,nula,0
501,34,Prueba auto 501,integración,2022-10-01,éxito,nula,0
502,34,Prueba auto 502,sistema,2022-10-29,éxito,nula,0
503,34,Prueba auto 503,integración,2022-09-29,fallo,alta,3
504,34,Prueba auto 504,integración,2022-10-25,fallo,baja,5
505,34,Prueba auto 505,sistema,2022-11-02,éxito,nula,0
506,34,Prueba auto 506,sistema,2022-10-14,fallo,alta,6
507,34,Prueba auto 507,integración,2022-10-09,éxito,nula,0
508,34,Prueba auto 508,integración,2022-10-27,éxito,nula,0
509,34,Prueba auto 509,integración,2022-09-16,éxito,nula,0
510,40,Prueba auto 510,integración,2016-12-31,éxito,nula,0
511,40,Prueba auto 511,integración,2017-01-07,éxito,nula,0
512,40,Prueba auto 512,sistema,2017-01-04,éxito,nula,0
513,40,Prueba auto 513,integración,2017-01-01,fallo,alta,2
514,40,Prueba auto 514,integración,2016-12-18,fallo,alta,7
515,40,Prueba auto 515,integración,2016-12-15,fallo,alta,2
516,40,Prueba auto 516,integración,2016-12-08,éxito,nula,0
517,40,Prueba auto 517,integración,2016-12-17,éxito,nula,0
518,40,Prueba auto 518,sistema,2016-12-29,éxito,nula,0
519,40,Prueba auto 519,sistema,2016-12-27,éxito,nula,0
520,40,Prueba auto 520,integración,2016-12-31,éxito,nula,0
521,40,Prueba auto 521,sistema,2016-12-19,éxito,nula,0
522,40,Prueba auto 522,sistema,2016-12-19,éxito,nula,0
523,40,Prueba auto 523,sistema,2017-01-02,fallo,media,8
524,40,Prueba auto 524,integración,2016-12-26,éxito,nula,0
525,40,Prueba auto 525,sistema,2016-12-25,éxito,nula,0
526,40,Prueba auto 526,integración,2017-01-02,éxito,nula,0
527,40,Prueba auto 527,sistema,2016-12-30,éxito,nula,0
528,40,Prueba auto 528,sistema,2016-12-26,éxito,nula,0
529,40,Prueba auto 529,integración,2016-12-07,éxito,nula,0
530,40,Prueba auto 530,sistema,2016-12-17,éxito,nula,0
531,40,Prueba auto 531,sistema,2016-12-06,éxito,nula,0
532,40,Prueba auto 532,sistema,2017-01-01,fallo,media,1
533,40,Prueba auto 533,sistema,2017-01-05,éxito,nula,0
534,40,Prueba auto 534,sistema,2017-01-02,éxito,nula,0
535,40,Prueba auto 535,integración,2017-01-06,fallo,alta,3
536,40,Prueba auto 536,sistema,2016-12-15,éxito,nula,0
537,40,Prueba auto 537,integración,2017-01-02,éxito,nula,0
538,40,Prueba auto 538,integración,2016-12-26,éxito,nula,0
539,40,Prueba auto 539,sistema,2016-12-14,éxito,nula,0
540,40,Prueba auto 540,sistema,2016-12-08,éxito,nula,0
541,41,Prueba auto 541,sistema,2016-12-29,éxito,nula,0
542,41,Prueba auto 542,integración,2017-01-10,fallo,alta,7
543,41,Prueba auto 543,integración,2016-12-22,éxito,nula,0
544,41,Prueba auto 544,integración,2016-12-30,éxito,nula,0
545,41,Prueba auto 545,integración,2016-12-13,fallo,crítica,2
546,41,Prueba auto 546,integración,2017-01-03,éxito,nula,0
547,41,Prueba auto 547,integración,2016-12-29,éxito,nula,0
548,41,Prueba auto 548,integración,2016-12-19,éxito,nula,0
549,41,Prueba auto 549,sistema,2017-01-08,éxito,nula,0
550,41,Prueba auto 550,sistema,2017-01-03,éxito,nula,0
551,41,Prueba auto 551,integración,2017-01-03,fallo,alta,3
552,41,Prueba auto 552,sistema,2016-12-20,éxito,nula,0
553,41,Prueba auto 553,sistema,2016-12-29,éxito,nula,0
554,41,Prueba auto 554,integración,2017-01-03,éxito,nula,0
555,41,Prueba auto 555,sistema,2017-01-04,fallo,media,7
556,41,Prueba auto 556,integración,2016-12-16,éxito,nula,0
557,41,Prueba auto 557,sistema,2016-12-26,éxito,nula,0
558,41,Prueba auto 558,integración,2017-01-09,éxito,nula,0
559,41,Prueba auto 559,integración,2016-12-18,éxito,nula,0
560,41,Prueba auto 560,integración,2016-12-22,fallo,media,7
561,41,Prueba auto 561,sistema,2016-12-30,éxito,nula,0
562,41,Prueba auto 562,sistema,2017-01-01,éxito,nula,0
563,41,Prueba auto 563,integración,2016-12-25,éxito,nula,0
564,41,Prueba auto 564,sistema,2016-12-18,éxito,nula,0
565,41,Prueba auto 565,integración,2016-12-25,éxito,nula,0
566,41,Prueba auto 566,integración,2016-12-15,fallo,crítica,4
567,41,Prueba auto 567,integración,2016-12-02,éxito,nula,0
568,41,Prueba auto 568,integración,2017-01-04,éxito,nula,0
569,41,Prueba auto 569,integración,2016-12-11,éxito,nula,0
570,41,Prueba auto 570,sistema,2017-01-09,éxito,nula,0
571,41,Prueba auto 571,integración,2016-12-17,éxito,nula,0
572,41,Prueba auto 572,sistema,2016-12-30,éxito,nula,0
573,41,Prueba auto 573,integración,2016-12-20,éxito,nula,0
574,41,Prueba auto 574,integración,2016-12-13,fallo,media,4
575,41,Prueba auto 575,sistema,2017-01-06,éxito,nula,0
576,41,Prueba auto 576,sistema,2016-12-31,éxito,nula,0
577,41,Prueba auto 577,integración,2016-12-19,éxito,nula,0
578,41,Prueba auto 578,sistema,2017-01-09,éxito,nula,0
579,41,Prueba auto 579,sistema,2016-12-25,éxito,nula,0
580,41,Prueba auto 580,integración,2017-01-04,éxito,nula,0
581,41,Prueba auto 581,sistema,2016-12-03,éxito,nula,0
582,44,Prueba auto 582,integración,2016-12-23,éxito,nula,0
583,44,Prueba auto 583,integración,2017-01-05,éxito,nula,0
584,44,Prueba auto 584,integración,2017-01-02,éxito,nula,0
585,44,Prueba auto 585,sistema,2016-12-30,éxito,nula,0
586,44,Prueba auto 586,integración,2016-12-19,éxito,nula,0
587,44,Prueba auto 587,sistema,2016-12-30,éxito,nula,0
588,44,Prueba auto 588,integración,2016-12-01,fallo,baja,8
589,44,Prueba auto 589,integración,2017-01-05,éxito,nula,0
590,44,Prueba auto 590,integración,2017-01-02,éxito,nula,0
591,44,Prueba auto 591,sistema,2016-12-22,fallo,media,8
592,44,Prueba auto 592,integración,2016-12-26,fallo,baja,6
593,44,Prueba auto 593,sistema,2016-12-13,éxito,nula,0
594,44,Prueba auto 594,integración,2016-12-09,éxito,nula,0
595,44,Prueba auto 595,integración,2016-12-06,éxito,nula,0
596,44,Prueba auto 596,integración,2016-12-01,éxito,nula,0
597,44,Prueba auto 597,integración,2016-12-21,éxito,nula,0
598,44,Prueba auto 598,sistema,2016-12-30,éxito,nula,0
599,44,Prueba auto 599,integración,2017-01-02,fallo,alta,5
600,44,Prueba auto 600,sistema,2016-12-19,éxito,nula,0
601,44,Prueba auto 601,integración,2016-12-29,éxito,nula,0
602,44,Prueba auto 602,integración,2017-01-03,éxito,nula,0
603,44,Prueba auto 603,integración,2017-01-07,éxito,nula,0
604,44,Prueba auto 604,sistema,2016-12-24,éxito,nula,0
605,44,Prueba auto 605,integración,2016-12-24,éxito,nula,0
606,44,Prueba auto 606,integración,2017-01-04,éxito,nula,0
607,44,Prueba auto 607,integración,2016-12-14,éxito,nula,0
608,44,Prueba auto 608,integración,2017-01-03,éxito,nula,0
609,44,Prueba auto 609,sistema,2016-12-23,éxito,nula,0
610,44,Prueba auto 610,sistema,2017-01-04,fallo,alta,6
611,44,Prueba auto 611,sistema,2016-12-10,éxito,nula,0
612,44,Prueba auto 612,integración,2016-12-11,éxito,nula,0
613,44,Prueba auto 613,sistema,2016-12-21,éxito,nula,0
614,44,Prueba auto 614,sistema,2017-01-09,éxito,nula,0
615,44,Prueba auto 615,integración,2016-12-31,éxito,nula,0
616,44,Prueba auto 616,integración,2017-01-06,éxito,nula,0
617,44,Prueba auto 617,integración,2016-12-16,éxito,nula,0
618,44,Prueba auto 618,sistema,2017-01-08,éxito,nula,0
619,44,Prueba auto 619,integración,2017-01-12,éxito,nula,0
620,44,Prueba auto 620,integración,2016-12-19,éxito,nula,0
621,44,Prueba auto 621,sistema,2016-12-27,fallo,media,4
622,44,Prueba auto 622,integración,2017-01-02,éxito,nula,0
623,44,Prueba auto 623,sistema,2016-12-07,éxito,nula,0
624,44,Prueba auto 624,sistema,2016-12-14,éxito,nula,0
625,44,Prueba auto 625,integración,2016-12-20,éxito,nula,0
626,44,Prueba auto 626,integración,2016-12-20,éxito,nula,0
627,44,Prueba auto 627,sistema,2016-12-30,éxito,nula,0
628,44,Prueba auto 628,sistema,2017-01-05,fallo,crítica,8
629,48,Prueba auto 629,sistema,2023-12-17,éxito,nula,0
630,48,Prueba auto 630,integración,2023-12-01,éxito,nula,0
631,48,Prueba auto 631,sistema,2023-12-30,éxito,nula,0
632,48,Prueba auto 632,integración,2023-11-08,éxito,nula,0
633,48,Prueba auto 633,sistema,2023-12-20,éxito,nula,0
634,48,Prueba auto 634,integración,2023-11-16,éxito,nula,0
635,48,Prueba auto 635,sistema,2023-11-10,fallo,baja,8
636,48,Prueba auto 636,sistema,2023-11-17,éxito,nula,0
637,48,Prueba auto 637,sistema,2023-11-26,éxito,nula,0
638,48,Prueba auto 638,sistema,2023-10-27,fallo,baja,2
639,48,Prueba auto 639,integración,2023-12-12,éxito,nula,0
640,48,Prueba auto 640,sistema,2023-12-24,éxito,nula,0
641,48,Prueba auto 641,integración,2023-12-07,éxito,nula,0
642,48,Prueba auto 642,sistema,2023-12-13,éxito,nula,0
643,48,Prueba auto 643,integración,2023-11-12,éxito,nula,0
644,48,Prueba auto 644,sistema,2023-12-22,éxito,nula,0
645,48,Prueba auto 645,integración,2023-10-11,fallo,alta,7
646,48,Prueba auto 646,integración,2024-01-06,fallo,media,7
647,48,Prueba auto 647,sistema,2023-11-30,éxito,nula,0
648,48,Prueba auto 648,integración,2023-12-09,éxito,nula,0
649,48,Prueba auto 649,integración,2023-10-13,fallo,crítica,3
650,48,Prueba auto 650,integración,2023-12-07,fallo,media,2
651,48,Prueba auto 651,integración,2023-12-02,éxito,nula,0
652,48,Prueba auto 652,integración,2023-12-13,fallo,crítica,2
653,48,Prueba auto 653,sistema,2023-12-10,éxito,nula,0
654,48,Prueba auto 654,integración,2024-01-08,éxito,nula,0
655,48,Prueba auto 655,integración,2024-01-02,éxito,nula,0
656,48,Prueba auto 656,sistema,2024-01-03,fallo,alta,4
657,48,Prueba auto 657,integración,2023-11-20,éxito,nula,0
658,48,Prueba auto 658,sistema,2023-10-13,éxito,nula,0
659,48,Prueba auto 659,integración,2023-11-30,éxito,nula,0
660,48,Prueba auto 660,integración,2023-11-28,éxito,nula,0
661,48,Prueba auto 661,integración,2023-12-19,fallo,media,3
662,48,Prueba auto 662,integración,2023-10-31,éxito,nula,0
663,48,Prueba auto 663,integración,2023-11-19,éxito,nula,0
664,48,Prueba auto 664,integración,2023-10-17,éxito,nula,0
665,48,Prueba auto 665,integración,2023-11-30,éxito,nula,0
666,48,Prueba auto 666,integración,2023-12-01,éxito,nula,0
667,48,Prueba auto 667,sistema,2023-12-23,fallo,crítica,1
668,48,Prueba auto 668,integración,2023-12-03,éxito,nula,0
669,48,Prueba auto 669,integración,2024-01-03,éxito,nula,0
670,48,Prueba auto 670,integración,2023-12-24,fallo,crítica,8
671,48,Prueba auto 671,integración,2023-12-19,éxito,nula,0
672,48,Prueba auto 672,sistema,2023-11-24,éxito,nula,0
673,53,Prueba auto 673,sistema,2020-10-19,éxito,nula,0
674,53,Prueba auto 674,integración,2020-09-08,éxito,nula,0
675,53,Prueba auto 675,integración,2020-10-09,éxito,nula,0
676,53,Prueba auto 676,integración,2020-10-24,éxito,nula,0
677,53,Prueba auto 677,sistema,2020-12-17,éxito,nula,0
678,53,Prueba auto 678,sistema,2020-06-21,éxito,nula,0
679,53,Prueba auto 679,sistema,2020-12-07,éxito,nula,0
680,53,Prueba auto 680,integración,2020-11-02,éxito,nula,0
681,53,Prueba auto 681,sistema,2020-10-09,fallo,crítica,7
682,53,Prueba auto 682,integración,2020-11-03,éxito,nula,0
683,53,Prueba auto 683,sistema,2020-12-23,éxito,nula,0
684,53,Prueba auto 684,sistema,2020-08-24,éxito,nula,0
685,53,Prueba auto 685,sistema,2020-10-16,éxito,nula,0
686,53,Prueba auto 686,integración,2020-05-02,fallo,alta,1
687,53,Prueba auto 687,sistema,2020-11-10,fallo,crítica,8
688,53,Prueba auto 688,sistema,2020-08-22,éxito,nula,0
689,53,Prueba auto 689,integración,2020-07-29,éxito,nula,0
690,53,Prueba auto 690,sistema,2020-09-04,fallo,baja,1
691,53,Prueba auto 691,integración,2020-09-20,éxito,nula,0
692,53,Prueba auto 692,integración,2020-11-11,éxito,nula,0
693,53,Prueba auto 693,sistema,2020-11-17,éxito,nula,0
694,53,Prueba auto 694,sistema,2020-11-20,éxito,nula,0
695,53,Prueba auto 695,sistema,2020-10-04,éxito,nula,0
696,53,Prueba auto 696,integración,2020-12-21,fallo,baja,2
697,53,Prueba auto 697,sistema,2020-10-03,éxito,nula,0
698,53,Prueba auto 698,integración,2020-11-14,éxito,nula,0
699,58,Prueba auto 699,integración,2020-10-13,éxito,nula,0
700,58,Prueba auto 700,sistema,2020-10-01,éxito,nula,0
701,58,Prueba auto 701,integración,2020-08-26,éxito,nula,0
702,58,Prueba auto 702,sistema,2020-09-28,éxito,nula,0
703,58,Prueba auto 703,integración,2020-09-30,fallo,alta,7
704,58,Prueba auto 704,sistema,2020-09-20,éxito,nula,0
705,58,Prueba auto 705,integración,2020-09-26,éxito,nula,0
706,58,Prueba auto 706,sistema,2020-10-01,éxito,nula,0
707,58,Prueba auto 707,sistema,2020-08-06,éxito,nula,0
708,58,Prueba auto 708,sistema,2020-09-25,éxito,nula,0
709,58,Prueba auto 709,integración,2020-10-01,fallo,crítica,2
710,58,Prueba auto 710,integración,2020-09-21,éxito,nula,0
711,58,Prueba auto 711,sistema,2020-09-27,éxito,nula,0
712,58,Prueba auto 712,sistema,2020-10-15,éxito,nula,0
713,58,Prueba auto 713,integración,2020-09-29,éxito,nula,0
714,58,Prueba auto 714,sistema,2020-10-04,éxito,nula,0
715,58,Prueba auto 715,integración,2020-10-01,éxito,nula,0
716,58,Prueba auto 716,sistema,2020-08-28,éxito,nula,0
717,58,Prueba auto 717,integración,2020-08-30,éxito,nula,0
718,58,Prueba auto 718,integración,2020-08-30,éxito,nula,0
719,58,Prueba auto 719,sistema,2020-08-31,éxito,nula,0
720,58,Prueba auto 720,sistema,2020-10-01,éxito,nula,0
721,58,Prueba auto 721,sistema,2020-09-28,éxito,nula,0
722,58,Prueba auto 722,sistema,2020-09-15,éxito,nula,0
723,58,Prueba auto 723,sistema,2020-09-19,éxito,nula,0
724,58,Prueba auto 724,sistema,2020-08-24,éxito,nula,0
725,58,Prueba auto 725,sistema,2020-09-14,éxito,nula,0
726,58,Prueba auto 726,integración,2020-08-23,éxito,nula,0
727,58,Prueba auto 727,sistema,2020-09-08,éxito,nula,0
728,58,Prueba auto 728,sistema,2020-09-25,fallo,media,2
729,63,Prueba auto 729,integración,2025-10-02,éxito,nula,0
730,63,Prueba auto 730,sistema,2025-10-25,fallo,baja,7
731,63,Prueba auto 731,integración,2025-11-23,éxito,nula,0
732,63,Prueba auto 732,sistema,2025-10-21,fallo,media,4
733,63,Prueba auto 733,sistema,2025-10-11,fallo,media,8
734,63,Prueba auto 734,sistema,2025-10-16,éxito,nula,0
735,63,Prueba auto 735,integración,2025-10-30,fallo,alta,2
736,63,Prueba auto 736,sistema,2025-11-03,éxito,nula,0
737,63,Prueba auto 737,integración,2025-11-01,fallo,crítica,2
738,63,Prueba auto 738,integración,2025-10-28,fallo,baja,5
739,63,Prueba auto 739,integración,2025-11-23,éxito,nula,0
740,63,Prueba auto 740,integración,2025-11-01,éxito,nula,0
741,63,Prueba auto 741,sistema,2025-11-02,éxito,nula,0
742,63,Prueba auto 742,sistema,2025-11-05,éxito,nula,0
743,63,Prueba auto 743,integración,2025-11-11,fallo,crítica,6
744,63,Prueba auto 744,sistema,2025-10-01,fallo,media,6
745,63,Prueba auto 745,sistema,2025-11-18,éxito,nula,0
746,63,Prueba auto 746,integración,2025-11-16,éxito,nula,0
747,63,Prueba auto 747,sistema,2025-10-07,éxito,nula,0
748,63,Prueba auto 748,sistema,2025-10-15,éxito,nula,0
749,63,Prueba auto 749,integración,2025-10-21,éxito,nula,0
750,63,Prueba auto 750,sistema,2025-10-28,éxito,nula,0
751,63,Prueba auto 751,integración,2025-10-22,éxito,nula,0
752,63,Prueba auto 752,integración,2025-11-07,éxito,nula,0
753,63,Prueba auto 753,integración,2025-11-22,éxito,nula,0
754,63,Prueba auto 754,sistema,2025-10-21,éxito,nula,0
755,63,Prueba auto 755,sistema,2025-11-11,éxito,nula,0
756,63,Prueba auto 756,integración,2025-11-14,éxito,nula,0
757,63,Prueba auto 757,integración,2025-11-09,éxito,nula,0
758,63,Prueba auto 758,integración,2025-11-11,éxito,nula,0
759,63,Prueba auto 759,sistema,2025-11-03,éxito,nula,0
760,63,Prueba auto 760,integración,2025-10-21,éxito,nula,0
761,63,Prueba auto 761,sistema,2025-10-28,éxito,nula,0
762,63,Prueba auto 762,sistema,2025-11-15,éxito,nula,0
763,63,Prueba auto 763,sistema,2025-11-17,fallo,baja,3
764,63,Prueba auto 764,sistema,2025-11-06,éxito,nula,0
765,63,Prueba auto 765,integración,2025-10-10,éxito,nula,0
766,63,Prueba auto 766,integración,2025-10-28,fallo,media,8
767,63,Prueba auto 767,integración,2025-10-20,fallo,crítica,3
768,63,Prueba auto 768,sistema,2025-11-04,éxito,nula,0
769,63,Prueba auto 769,integración,2025-11-18,éxito,nula,0
770,63,Prueba auto 770,sistema,2025-11-16,fallo,baja,2
771,63,Prueba auto 771,sistema,2025-11-04,éxito,nula,0
