id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
845,14,20230218,integración,media,1
846,14,20230218,integración,nula,0
847,14,20230218,sistema,nula,0
848,14,20230219,integración,nula,0
849,14,20230219,sistema,nula,0
850,14,20230220,integración,alta,1
851,14,20230220,integración,nula,0
852,14,20230220,sistema,nula,0
853,14,20230221,integración,baja,1
854,14,20230221,integración,nula,0
855,14,20230221,sistema,crítica,1
856,14,20230221,sistema,nula,0
857,14,20230222,integración,nula,0
858,14,20230222,sistema,nula,0
859,14,20230223,integración,crítica,1
860,14,20230223,integración,media,1
861,14,20230223,integración,nula,0
862,14,20230223,sistema,alta,1
863,14,20230223,sistema,media,1
864,14,20230223,sistema,nula,0
865,14,20230224,integración,alta,1
866,14,20230224,integración,nula,0
867,14,20230224,sistema,alta,1
868,14,20230224,sistema,nula,0
869,14,20230225,integración,nula,0
870,14,20230225,sistema,alta,1
871,14,20230226,integración,baja,1
872,14,20230226,integración,nula,0
873,14,20230226,sistema,crítica,1
874,14,20230226,sistema,nula,0
875,14,20230227,integración,media,1
876,14,20230227,integración,nula,0
877,14,20230227,sistema,nula,0
878,14,20230228,integración,nula,0
879,14,20230228,sistema,baja,1
880,14,20230228,sistema,media,1
881,14,20230228,sistema,nula,0
882,14,20230301,integración,baja,1
883,14,20230301,integración,media,1
884,14,20230301,sistema,nula,0
885,14,20230302,integración,media,1
886,14,20230302,integración,nula,0
887,14,20230302,sistema,nula,0
888,14,20230303,sistema,nula,0
889,14,20230304,sistema,nula,0
890,14,20230305,integración,nula,0
891,14,20230306,integración,nula,0
892,16,20160915,sistema,media,1
893,16,20160915,sistema,nula,0
894,16,20160917,sistema,media,1
895,16,20161008,integración,nula,0
896,16,20161008,sistema,nula,0
897,16,20161020,integración,nula,0
898,16,20161021,sistema,nula,0
899,16,20161026,integración,nula,0
900,16,20161030,integración,crítica,1
901,16,20161102,sistema,nula,0
902,16,20161106,integración,nula,0
903,16,20161108,integración,nula,0
904,16,20161108,sistema,nula,0
905,16,20161116,sistema,alta,1
906,16,20161118,sistema,nula,0
907,16,20161124,sistema,media,1
908,16,20161127,sistema,crítica,2
909,16,20161129,sistema,nula,0
910,16,20161130,integración,nula,0
911,16,20161204,sistema,nula,0
912,16,20161209,sistema,nula,0
913,16,20161210,integración,nula,0
914,16,20161214,integración,nula,0
915,16,20161217,sistema,crítica,1
916,16,20161219,sistema,nula,0
917,16,20161224,integración,nula,0
918,16,20161224,sistema,nula,0
919,16,20161225,integración,nula,0
920,16,20161225,sistema,nula,0
921,16,20161226,sistema,nula,0
922,16,20170104,integración,nula,0
923,16,20170108,sistema,media,1
924,16,20170115,integración,nula,0
925,16,20170115,sistema,nula,0
926,16,20170116,sistema,nula,0
927,16,20170117,sistema,media,1
928,16,20170117,sistema,nula,0
929,16,20170118,integración,nula,0
930,16,20170119,integración,baja,1
931,16,20170119,sistema,nula,0
932,16,20170124,integración,nula,0
933,16,20170125,sistema,nula,0
934,16,20170129,sistema,nula,0
935,16,20170130,sistema,alta,1
936,16,20170202,integración,nula,0
937,16,20170209,integración,nula,0
938,16,20170211,integración,nula,0
939,16,20170211,sistema,nula,0
940,16,20170212,sistema,nula,0
941,16,20170214,integración,nula,0
942,16,20170214,sistema,alta,1
943,16,20170216,sistema,crítica,2
944,16,20170217,sistema,nula,0
945,16,20170221,sistema,nula,0
946,16,20170227,sistema,nula,0
947,16,20170301,integración,media,1
948,16,20170306,integración,alta,1
949,16,20170306,integración,nula,0
950,16,20170307,sistema,nula,0
951,16,20170308,integración,nula,0
952,16,20170320,integración,nula,0
953,16,20170324,sistema,nula,0
954,17,20210712,integración,nula,0
955,17,20210730,sistema,nula,0
956,17,20210805,sistema,nula,0
957,17,20210814,integración,nula,0
958,17,20210820,sistema,media,1
959,17,20210829,sistema,nula,0
960,17,20210831,integración,nula,0
961,17,20210910,sistema,nula,0
962,17,20210913,integración,nula,0
963,17,20210916,integración,nula,0
964,17,20210918,integración,nula,0
965,17,20210919,integración,nula,0
966,17,20210921,sistema,nula,0
967,17,20210924,sistema,nula,0
968,17,20210925,sistema,nula,0
969,17,20210926,integración,nula,0
970,17,20210927,integración,nula,0
971,17,20210928,sistema,nula,0
972,17,20211005,sistema,nula,0
973,17,20211006,integración,nula,0
974,17,20211010,integración,nula,0
975,17,20211012,sistema,nula,0
976,17,20211013,integración,nula,0
977,17,20211014,integración,crítica,1
978,17,20211014,sistema,nula,0
979,17,20211015,integración,nula,0
980,17,20211015,sistema,nula,0
981,17,20211016,integración,nula,0
982,17,20211016,sistema,nula,0
983,17,20211018,sistema,nula,0
984,17,20211019,integración,nula,0
985,17,20211019,sistema,nula,0
986,17,20211021,integración,nula,0
987,17,20211022,integración,nula,0
988,17,20211022,sistema,nula,0
989,17,20211023,integración,nula,0
990,17,20211024,sistema,nula,0
991,17,20211026,sistema,nula,0
992,17,20211027,sistema,nula,0
993,17,20211028,sistema,baja,1
994,17,20211031,integración,nula,0
995,17,20211101,sistema,alta,1
996,17,20211105,sistema,nula,0
997,17,20211107,integración,nula,0
998,17,20211107,sistema,nula,0
999,17,20211108,sistema,nula,0
1000,17,20211109,sistema,nula,0
1001,17,20211110,sistema,alta,1
1002,17,20211111,integración,nula,0
1003,17,20211111,sistema,nula,0
1004,17,20211112,sistema,media,1
1005,17,20211112,sistema,nula,0
1006,17,20211113,sistema,nula,0
1007,17,20211116,integración,nula,0
1008,17,20211117,integración,nula,0
1009,17,20211117,sistema,nula,0
1010,17,20211118,integración,media,1
1011,17,20211118,integración,nula,0
1012,17,20211119,integración,nula,0
1013,17,20211120,integración,nula,0
1014,17,20211121,integración,nula,0
1015,17,20211122,integración,nula,0
1016,17,20211122,sistema,nula,0
1017,17,20211123,sistema,nula,0
1018,17,20211124,integración,nula,0
1019,17,20211126,sistema,nula,0
1020,17,20211127,integración,nula,0
1021,17,20211128,sistema,nula,0
1022,17,20211129,integración,nula,0
1023,17,20211129,sistema,nula,0
1024,17,20211201,sistema,baja,1
1025,17,20211201,sistema,nula,0
1026,17,20211202,sistema,nula,0
1027,17,20211203,integración,nula,0
1028,17,20211204,integración,nula,0
1029,17,20211205,sistema,baja,1
1030,17,20211205,sistema,nula,0
1031,17,20211206,integración,nula,0
1032,17,20211207,integración,crítica,1
1033,17,20211207,sistema,alta,1
1034,17,20211207,sistema,nula,0
1035,17,20211208,integración,nula,0
1036,17,20211208,sistema,nula,0
1037,17,20211209,integración,media,1
1038,17,20211209,sistema,nula,0
1039,17,20211211,integración,nula,0
1040,17,20211211,sistema,nula,0
1041,17,20211214,sistema,nula,0
1042,17,20211215,integración,alta,1
1043,17,20211216,sistema,nula,0
1044,17,20211217,integración,nula,0
1045,17,20211217,sistema,nula,0
1046,17,20211218,integración,nula,0
1047,17,20211219,integración,nula,0
1048,17,20211220,integración,alta,1
1049,17,20211220,integración,crítica,1
1050,17,20211220,integración,nula,0
1051,17,20211220,sistema,alta,1
1052,17,20211220,sistema,nula,0
1053,17,20211221,sistema,nula,0
1054,17,20211222,integración,nula,0
1055,17,20211222,sistema,nula,0
1056,17,20211223,integración,nula,0
1057,17,20211224,integración,nula,0
1058,17,20211224,sistema,nula,0
1059,17,20211225,integración,alta,1
1060,17,20211226,integración,nula,0
1061,17,20211226,sistema,nula,0
1062,17,20211228,sistema,nula,0
1063,17,20211229,integración,nula,0
1064,17,20211229,sistema,nula,0
1065,17,20211230,integración,nula,0
1066,17,20211231,sistema,nula,0
1067,17,20220101,sistema,nula,0
1068,17,20220102,integración,nula,0
1069,17,20220102,sistema,media,1
1070,17,20220105,integración,nula,0
1071,17,20220105,sistema,alta,1
1072,17,20220105,sistema,nula,0
1073,17,20220106,integración,media,1
1074,17,20220106,sistema,nula,0
1075,17,20220107,integración,nula,0
1076,17,20220110,integración,nula,0
1077,17,20220111,integración,nula,0
1078,17,20220111,sistema,nula,0
1079,17,20220113,integración,nula,0
1080,17,20220114,integración,nula,0
1081,17,20220114,sistema,nula,0
1082,17,20220116,integración,alta,1
1083,17,20220118,sistema,nula,0
1084,17,20220119,sistema,nula,0
1085,17,20220121,integración,baja,1
1086,17,20220121,integración,nula,0
1087,17,20220122,sistema,nula,0
1088,17,20220123,integración,nula,0
1089,17,20220124,sistema,nula,0
1090,17,20220126,sistema,nula,0
1091,17,20220127,integración,nula,0
1092,17,20220128,integración,nula,0
1093,17,20220128,sistema,nula,0
1094,17,20220130,sistema,nula,0
1095,17,20220131,sistema,baja,1
1096,18,20220721,sistema,nula,0
1097,18,20220728,integración,nula,0
1098,18,20220805,integración,nula,0
1099,18,20220809,sistema,nula,0
1100,18,20220815,sistema,nula,0
1101,18,20220818,integración,nula,0
1102,18,20220818,sistema,nula,0
1103,18,20220820,integración,nula,0
1104,18,20220824,integración,nula,0
1105,18,20220827,sistema,nula,0
1106,18,20220831,sistema,nula,0
1107,18,20220903,integración,nula,0
1108,18,20220903,sistema,nula,0
1109,18,20220904,sistema,alta,1
1110,18,20220904,sistema,nula,0
1111,18,20220907,integración,nula,0
1112,18,20220908,integración,nula,0
1113,18,20220908,sistema,nula,0
1114,18,20220910,integración,nula,0
1115,18,20220911,integración,baja,1
1116,18,20220912,integración,nula,0
1117,18,20220913,integración,nula,0
1118,18,20220914,integración,nula,0
1119,18,20220917,integración,nula,0
1120,18,20220917,sistema,nula,0
1121,18,20220920,integración,crítica,1
1122,18,20220920,sistema,baja,1
1123,18,20220921,sistema,nula,0
1124,18,20220923,sistema,nula,0
1125,18,20220924,integración,alta,1
1126,18,20220928,sistema,nula,0
1127,18,20220929,integración,nula,0
1128,18,20221001,integración,nula,0
1129,18,20221002,sistema,nula,0
1130,18,20221004,sistema,nula,0
1131,18,20221005,sistema,nula,0
1132,18,20221006,integración,nula,0
1133,18,20221006,sistema,crítica,1
1134,18,20221006,sistema,nula,0
1135,18,20221008,integración,nula,0
1136,18,20221008,sistema,baja,1
1137,18,20221008,sistema,nula,0
1138,18,20221009,integración,nula,0
1139,18,20221009,sistema,nula,0
1140,18,20221010,integración,nula,0
1141,18,20221011,integración,nula,0
1142,18,20221013,integración,nula,0
1143,18,20221015,sistema,nula,0
1144,18,20221016,integración,nula,0
1145,18,20221019,sistema,nula,0
1146,18,20221020,integración,nula,0
1147,18,20221021,integración,nula,0
1148,18,20221022,integración,media,1
1149,18,20221024,sistema,nula,0
1150,18,20221025,integración,nula,0
1151,18,20221025,sistema,media,1
1152,18,20221027,sistema,nula,0
1153,18,20221029,integración,alta,1
1154,18,20221030,integración,alta,1
1155,18,20221030,sistema,nula,0
1156,18,20221031,sistema,baja,1
1157,18,20221031,sistema,nula,0
1158,18,20221101,integración,nula,0
1159,18,20221101,sistema,nula,0
1160,18,20221102,integración,alta,1
1161,18,20221103,sistema,nula,0
1162,18,20221104,integración,nula,0
1163,18,20221104,sistema,nula,0
1164,18,20221105,integración,nula,0
1165,18,20221106,sistema,nula,0
1166,18,20221108,sistema,nula,0
1167,18,20221110,sistema,nula,0
1168,19,20201019,sistema,nula,0
1169,19,20201117,sistema,alta,1
1170,19,20201118,integración,crítica,1
1171,19,20201203,integración,nula,0
1172,19,20201205,integración,nula,0
1173,19,20201210,integración,nula,0
1174,19,20201217,integración,nula,0
1175,19,20201218,sistema,nula,0
1176,19,20201221,sistema,nula,0
1177,19,20201225,sistema,media,1
1178,19,20201228,integración,alta,1
1179,19,20201228,integración,nula,0
1180,19,20210106,integración,nula,0
1181,19,20210108,integración,media,1
1182,19,20210109,integración,nula,0
1183,19,20210110,integración,nula,0
1184,19,20210112,integración,nula,0
1185,19,20210114,integración,nula,0
1186,19,20210114,sistema,nula,0
1187,19,20210117,integración,nula,0
1188,19,20210118,integración,crítica,1
1189,19,20210127,integración,nula,0
1190,19,20210128,integración,nula,0
1191,19,20210131,integración,nula,0
1192,19,20210206,integración,nula,0
1193,19,20210207,integración,nula,0
1194,19,20210208,sistema,nula,0
1195,19,20210210,sistema,baja,1
1196,19,20210213,sistema,nula,0
1197,20,20170920,sistema,nula,0
1198,20,20170921,integración,nula,0
1199,20,20170921,sistema,nula,0
1200,20,20170922,integración,nula,0
1201,20,20170923,sistema,nula,0
1202,20,20170924,integración,nula,0
1203,20,20170924,sistema,media,1
1204,20,20170925,integración,crítica,1
1205,20,20170925,integración,nula,0
1206,20,20170925,sistema,nula,0
1207,20,20170926,integración,nula,0
1208,20,20170927,integración,media,1
1209,20,20170927,integración,nula,0
1210,20,20170927,sistema,nula,0
1211,20,20170928,integración,alta,1
1212,20,20170928,integración,nula,0
1213,20,20170928,sistema,crítica,1
1214,20,20170928,sistema,nula,0
1215,20,20170929,integración,baja,1
1216,20,20170929,integración,nula,0
1217,20,20170929,sistema,crítica,1
1218,20,20170929,sistema,nula,0
1219,20,20170930,integración,alta,2
1220,20,20170930,integración,baja,1
1221,20,20170930,integración,nula,0
1222,20,20170930,sistema,nula,0
1223,20,20171001,integración,nula,0
1224,20,20171001,sistema,baja,1
1225,20,20171001,sistema,nula,0
1226,20,20171002,integración,nula,0
1227,20,20171002,sistema,alta,1
1228,20,20171002,sistema,nula,0
1229,21,20161202,sistema,nula,0
1230,21,20161216,integración,crítica,1
1231,21,20161218,integración,baja,1
1232,21,20161224,integración,nula,0
1233,21,20170105,sistema,media,1
1234,21,20170113,integración,nula,0
1235,21,20170116,integración,media,1
1236,21,20170120,integración,nula,0
1237,21,20170128,sistema,nula,0
1238,21,20170129,integración,crítica,1
1239,21,20170130,integración,nula,0
1240,21,20170208,integración,nula,0
1241,21,20170208,sistema,nula,0
1242,21,20170209,sistema,nula,0
1243,21,20170211,integración,baja,1
1244,21,20170216,integración,media,1
1245,21,20170216,sistema,nula,0
1246,21,20170219,sistema,media,1
1247,21,20170219,sistema,nula,0
1248,21,20170221,integración,nula,0
1249,21,20170227,sistema,nula,0
1250,21,20170228,integración,nula,0
1251,21,20170301,integración,nula,0
1252,21,20170306,integración,nula,0
1253,21,20170309,sistema,nula,0
1254,21,20170311,integración,nula,0
1255,21,20170314,integración,nula,0
1256,21,20170315,integración,crítica,1
1257,21,20170318,integración,nula,0
1258,21,20170318,sistema,nula,0
1259,21,20170319,sistema,nula,0
1260,21,20170322,integración,nula,0
1261,21,20170322,sistema,nula,0
1262,21,20170323,integración,nula,0
1263,21,20170326,integración,nula,0
1264,21,20170326,sistema,alta,1
1265,21,20170401,integración,alta,1
1266,21,20170407,integración,nula,0
1267,21,20170407,sistema,alta,1
1268,21,20170407,sistema,nula,0
1269,21,20170411,sistema,nula,0
1270,21,20170412,integración,nula,0
1271,21,20170416,integración,nula,0
1272,21,20170418,integración,nula,0
1273,21,20170419,integración,baja,1
1274,21,20170421,integración,nula,0
1275,21,20170422,sistema,nula,0
1276,21,20170424,integración,nula,0
1277,21,20170427,integración,baja,1
1278,21,20170501,sistema,nula,0
1279,21,20170502,integración,nula,0
1280,21,20170502,sistema,nula,0
1281,21,20170503,sistema,nula,0
1282,21,20170508,integración,crítica,1
1283,21,20170508,sistema,baja,1
1284,21,20170508,sistema,nula,0
1285,21,20170509,sistema,crítica,1
1286,21,20170510,integración,nula,0
1287,21,20170510,sistema,nula,0
1288,21,20170512,sistema,nula,0
1289,21,20170515,sistema,alta,1
1290,21,20170516,integración,nula,0
1291,21,20170519,integración,nula,0
1292,21,20170519,sistema,nula,0
1293,21,20170522,sistema,media,1
1294,21,20170526,integración,nula,0
1295,21,20170527,integración,nula,0
1296,21,20170528,integración,crítica,1
1297,21,20170529,sistema,nula,0
1298,21,20170530,sistema,alta,2
1299,21,20170530,sistema,nula,0
1300,21,20170602,sistema,nula,0
1301,21,20170604,integración,baja,1
1302,21,20170606,integración,nula,0
1303,21,20170606,sistema,media,1
1304,21,20170607,sistema,nula,0
1305,21,20170608,integración,nula,0
1306,21,20170609,sistema,alta,1
1307,21,20170610,integración,nula,0
1308,21,20170611,integración,baja,1
1309,21,20170611,integración,nula,0
1310,21,20170612,integración,nula,0
1311,21,20170612,sistema,nula,0
1312,21,20170614,integración,nula,0
1313,21,20170619,integración,nula,0
1314,21,20170619,sistema,nula,0
1315,21,20170624,integración,nula,0
1316,21,20170625,sistema,nula,0
1317,21,20170629,integración,crítica,1
1318,21,20170702,integración,nula,0
1319,21,20170702,sistema,alta,1
1320,21,20170705,sistema,nula,0
1321,21,20170708,integración,nula,0
1322,21,20170710,integración,nula,0
1323,21,20170711,sistema,nula,0
1324,21,20170712,integración,alta,1
1325,21,20170713,sistema,nula,0
1326,21,20170714,sistema,nula,0
1327,21,20170715,sistema,nula,0
1328,21,20170718,sistema,nula,0
1329,21,20170719,sistema,nula,0
1330,21,20170720,sistema,media,1
1331,21,20170804,integración,media,1
1332,22,20210204,sistema,nula,0
1333,22,20210302,integración,nula,0
1334,22,20210306,sistema,nula,0
1335,22,20210312,integración,nula,0
1336,22,20210312,sistema,nula,0
1337,22,20210313,integración,nula,0
1338,22,20210315,integración,nula,0
