id_hecho_calidad,nombre_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
541,Proy-2020-implementa,20201004,sistema,nula,0
542,Proy-2020-implementa,20201009,integración,nula,0
543,Proy-2020-implementa,20201009,sistema,crítica,1
544,Proy-2020-implementa,20201016,sistema,nula,0
545,Proy-2020-implementa,20201019,sistema,nula,0
546,Proy-2020-implementa,20201024,integración,nula,0
547,Proy-2020-implementa,20201102,integración,nula,0
548,Proy-2020-implementa,20201103,integración,nula,0
549,Proy-2020-implementa,20201110,sistema,crítica,1
550,Proy-2020-implementa,20201111,integración,nula,0
551,Proy-2020-implementa,20201114,integración,nula,0
552,Proy-2020-implementa,20201117,sistema,nula,0
553,Proy-2020-implementa,20201120,sistema,nula,0
554,Proy-2020-implementa,20201207,sistema,nula,0
555,Proy-2020-implementa,20201217,sistema,nula,0
556,Proy-2020-implementa,20201221,integración,baja,1
557,Proy-2020-implementa,20201223,sistema,nula,0
558,Proy-2020-incentiva,20200806,sistema,nula,0
559,Proy-2020-incentiva,20200823,integración,nula,0
560,Proy-2020-incentiva,20200824,sistema,nula,0
561,Proy-2020-incentiva,20200826,integración,nula,0
562,Proy-2020-incentiva,20200828,sistema,nula,0
563,Proy-2020-incentiva,20200830,integración,nula,0
564,Proy-2020-incentiva,20200831,sistema,nula,0
565,Proy-2020-incentiva,20200908,sistema,nula,0
566,Proy-2020-incentiva,20200914,sistema,nula,0
567,Proy-2020-incentiva,20200915,sistema,nula,0
568,Proy-2020-incentiva,20200919,sistema,nula,0
569,Proy-2020-incentiva,20200920,sistema,nula,0
570,Proy-2020-incentiva,20200921,integración,nula,0
571,Proy-2020-incentiva,20200925,sistema,media,1
572,Proy-2020-incentiva,20200925,sistema,nula,0
573,Proy-2020-incentiva,20200926,integración,nula,0
574,Proy-2020-incentiva,20200927,sistema,nula,0
575,Proy-2020-incentiva,20200928,sistema,nula,0
576,Proy-2020-incentiva,20200929,integración,nula,0
577,Proy-2020-incentiva,20200930,integración,alta,1
578,Proy-2020-incentiva,20201001,integración,crítica,1
579,Proy-2020-incentiva,20201001,integración,nula,0
580,Proy-2020-incentiva,20201001,sistema,nula,0
581,Proy-2020-incentiva,20201004,sistema,nula,0
582,Proy-2020-incentiva,20201013,integración,nula,0
583,Proy-2020-incentiva,20201015,sistema,nula,0
584,Proy-2017-implementa,20170306,sistema,nula,0
585,Proy-2017-implementa,20170308,integración,nula,0
586,Proy-2017-implementa,20170309,integración,nula,0
587,Proy-2017-implementa,20170310,sistema,nula,0
588,Proy-2017-implementa,20170311,sistema,nula,0
589,Proy-2017-implementa,20170313,sistema,nula,0
590,Proy-2017-implementa,20170321,sistema,nula,0
591,Proy-2017-implementa,20170324,integración,nula,0
592,Proy-2017-implementa,20170324,sistema,nula,0
593,Proy-2017-implementa,20170325,integración,media,1
594,Proy-2017-implementa,20170325,sistema,nula,0
595,Proy-2017-implementa,20170326,integración,nula,0
596,Proy-2017-implementa,20170327,integración,nula,0
597,Proy-2017-implementa,20170328,sistema,alta,1
598,Proy-2017-implementa,20170329,sistema,nula,0
599,Proy-2017-implementa,20170330,sistema,nula,0
600,Proy-2017-implementa,20170331,integración,nula,0
601,Proy-2017-implementa,20170331,sistema,nula,0
602,Proy-2017-implementa,20170403,integración,nula,0
603,Proy-2017-implementa,20170404,integración,media,1
604,Proy-2017-implementa,20170404,integración,nula,0
605,Proy-2017-implementa,20170404,sistema,baja,1
606,Proy-2017-implementa,20170404,sistema,nula,0
607,Proy-2017-implementa,20170405,sistema,nula,0
608,Proy-2017-implementa,20170406,sistema,baja,1
609,Proy-2017-implementa,20170407,sistema,nula,0
610,Proy-2017-implementa,20170408,integración,nula,0
611,Proy-2017-implementa,20170408,sistema,nula,0
612,Proy-2017-implementa,20170409,integración,nula,0
613,Proy-2017-implementa,20170409,sistema,nula,0
614,Proy-2017-implementa,20170410,sistema,crítica,1
615,Proy-2017-implementa,20170410,sistema,nula,0
616,Proy-2017-implementa,20170411,sistema,nula,0
617,Proy-2017-implementa,20170412,integración,nula,0
618,Proy-2017-implementa,20170413,integración,nula,0
619,Proy-2017-implementa,20170413,sistema,alta,1
620,Proy-2017-implementa,20170414,sistema,nula,0
621,Proy-2017-implementa,20170415,integración,nula,0
622,Proy-2017-implementa,20170415,sistema,media,1
623,Proy-2017-implementa,20170415,sistema,nula,0
624,Proy-2017-implementa,20170416,integración,nula,0
625,Proy-2017-implementa,20170416,sistema,media,1
626,Proy-2017-implementa,20170417,integración,nula,0
627,Proy-2017-implementa,20170417,sistema,crítica,1
628,Proy-2017-implementa,20170417,sistema,nula,0
629,Proy-2017-implementa,20170418,integración,nula,0
630,Proy-2017-implementa,20170418,sistema,baja,1
631,Proy-2017-implementa,20170419,integración,crítica,1
632,Proy-2017-implementa,20170419,sistema,baja,1
633,Proy-2017-implementa,20170419,sistema,media,1
634,Proy-2017-implementa,20170419,sistema,nula,0
635,Proy-2017-implementa,20170420,integración,nula,0
636,Proy-2017-implementa,20170420,sistema,crítica,1
637,Proy-2017-implementa,20170420,sistema,nula,0
638,Proy-2017-implementa,20170421,integración,nula,0
639,Proy-2017-implementa,20170421,sistema,crítica,1
640,Proy-2017-implementa,20170421,sistema,nula,0
641,Proy-2017-implementa,20170422,integración,nula,0
642,Proy-2017-implementa,20170423,sistema,nula,0
643,Proy-2017-implementa,20170424,integración,nula,0
644,Proy-2017-implementa,20170424,sistema,nula,0
645,Proy-2017-implementa,20170425,sistema,nula,0
646,Proy-2017-implementa,20170426,integración,media,1
647,Proy-2017-implementa,20170426,sistema,crítica,1
648,Proy-2017-implementa,20170426,sistema,nula,0
649,Proy-2017-implementa,20170428,integración,baja,1
650,Proy-2017-implementa,20170428,integración,crítica,1
651,Proy-2017-implementa,20170428,integración,nula,0
652,Proy-2017-implementa,20170428,sistema,nula,0
653,Proy-2017-implementa,20170429,integración,nula,0
654,Proy-2017-implementa,20170429,sistema,nula,0
655,Proy-2017-implementa,20170430,integración,nula,0
656,Proy-2017-implementa,20170430,sistema,nula,0
657,Proy-2017-implementa,20170501,integración,nula,0
658,Proy-2017-implementa,20170501,sistema,nula,0
659,Proy-2017-implementa,20170502,integración,baja,1
660,Proy-2017-implementa,20170502,integración,nula,0
661,Proy-2017-implementa,20170502,sistema,crítica,1
662,Proy-2017-implementa,20170502,sistema,nula,0
663,Proy-2017-implementa,20170503,integración,nula,0
664,Proy-2017-implementa,20170503,sistema,baja,1
665,Proy-2017-implementa,20170503,sistema,nula,0
666,Proy-2017-implementa,20170504,integración,nula,0
667,Proy-2017-implementa,20170504,sistema,crítica,1
668,Proy-2017-implementa,20170505,integración,nula,0
669,Proy-2017-implementa,20170505,sistema,nula,0
670,Proy-2017-implementa,20170506,sistema,baja,1
671,Proy-2017-implementa,20170508,sistema,nula,0
672,Proy-2017-implementa,20170509,sistema,nula,0
673,Proy-2017-implementa,20170511,integración,nula,0
674,Proy-2020-abraza,20200717,integración,nula,0
675,Proy-2020-abraza,20200726,integración,nula,0
676,Proy-2020-abraza,20200813,integración,crítica,1
677,Proy-2020-abraza,20200815,sistema,nula,0
678,Proy-2020-abraza,20200819,sistema,nula,0
679,Proy-2020-abraza,20200824,integración,nula,0
680,Proy-2020-abraza,20200902,integración,nula,0
681,Proy-2020-abraza,20200903,sistema,baja,1
682,Proy-2020-abraza,20200909,sistema,nula,0
683,Proy-2020-abraza,20200914,sistema,alta,1
684,Proy-2020-abraza,20200915,integración,nula,0
685,Proy-2020-abraza,20200916,integración,nula,0
686,Proy-2020-abraza,20200917,sistema,nula,0
687,Proy-2020-abraza,20200918,sistema,nula,0
688,Proy-2020-abraza,20200919,integración,nula,0
689,Proy-2020-abraza,20200920,sistema,nula,0
690,Proy-2020-abraza,20200922,integración,nula,0
691,Proy-2020-abraza,20200923,sistema,media,1
692,Proy-2020-abraza,20200924,integración,nula,0
693,Proy-2020-abraza,20200925,integración,nula,0
694,Proy-2020-abraza,20200926,sistema,nula,0
695,Proy-2020-abraza,20200927,sistema,nula,0
696,Proy-2020-abraza,20200928,sistema,baja,1
697,Proy-2020-abraza,20200928,sistema,nula,0
698,Proy-2020-abraza,20200930,sistema,nula,0
699,Proy-2020-abraza,20201001,sistema,media,1
700,Proy-2020-abraza,20201002,sistema,nula,0
701,Proy-2020-abraza,20201003,integración,nula,0
702,Proy-2020-abraza,20201004,integración,nula,0
703,Proy-2020-abraza,20201006,integración,nula,0
704,Proy-2020-abraza,20201006,sistema,nula,0
705,Proy-2020-abraza,20201007,integración,nula,0
706,Proy-2020-abraza,20201007,sistema,baja,1
707,Proy-2020-abraza,20201007,sistema,nula,0
708,Proy-2020-abraza,20201008,integración,media,1
709,Proy-2020-abraza,20201008,sistema,nula,0
710,Proy-2020-abraza,20201010,integración,nula,0
711,Proy-2020-abraza,20201012,sistema,nula,0
712,Proy-2020-abraza,20201014,integración,nula,0
713,Proy-2020-abraza,20201016,integración,nula,0
714,Proy-2020-abraza,20201016,sistema,nula,0
715,Proy-2020-abraza,20201019,integración,nula,0
716,Proy-2020-abraza,20201022,sistema,nula,0
717,Proy-2020-abraza,20201023,sistema,baja,1
718,Proy-2020-abraza,20201023,sistema,nula,0
719,Proy-2020-abraza,20201025,integración,nula,0
720,Proy-2020-abraza,20201026,integración,nula,0
721,Proy-2020-abraza,20201027,integración,nula,0
722,Proy-2020-abraza,20201029,integración,nula,0
723,Proy-2020-abraza,20201030,sistema,nula,0
724,Proy-2020-abraza,20201031,integración,nula,0
725,Proy-2020-abraza,20201101,sistema,nula,0
726,Proy-2020-abraza,20201103,sistema,nula,0
727,Proy-2020-abraza,20201105,integración,nula,0
728,Proy-2020-abraza,20201107,integración,nula,0
729,Proy-2020-abraza,20201107,sistema,nula,0
730,Proy-2020-abraza,20201110,integración,nula,0
731,Proy-2020-abraza,20201112,integración,nula,0
732,Proy-2020-abraza,20201114,integración,nula,0
733,Proy-2020-abraza,20201115,integración,nula,0
734,Proy-2020-abraza,20201115,sistema,nula,0
735,Proy-2020-abraza,20201120,integración,nula,0
736,Proy-2020-abraza,20201123,sistema,media,1
737,Proy-2020-abraza,20201123,sistema,nula,0
738,Proy-2016-abraza,20170415,sistema,nula,0
739,Proy-2016-abraza,20170506,sistema,media,1
740,Proy-2016-abraza,20170522,sistema,nula,0
741,Proy-2016-abraza,20170526,sistema,nula,0
742,Proy-2016-abraza,20170530,integración,nula,0
743,Proy-2016-abraza,20170611,sistema,nula,0
744,Proy-2016-abraza,20170613,sistema,media,1
745,Proy-2016-abraza,20170618,integración,nula,0
746,Proy-2016-abraza,20170619,integración,nula,0
747,Proy-2016-abraza,20170627,integración,nula,0
748,Proy-2016-abraza,20170709,integración,crítica,1
749,Proy-2016-abraza,20170715,integración,alta,1
750,Proy-2016-abraza,20170716,sistema,nula,0
751,Proy-2016-abraza,20170719,integración,nula,0
752,Proy-2016-abraza,20170719,sistema,nula,0
753,Proy-2016-abraza,20170722,integración,nula,0
754,Proy-2016-abraza,20170726,integración,nula,0
755,Proy-2016-abraza,20170730,integración,crítica,1
756,Proy-2016-abraza,20170807,integración,nula,0
757,Proy-2016-abraza,20170810,sistema,nula,0
758,Proy-2016-abraza,20170818,sistema,alta,1
759,Proy-2016-abraza,20170925,sistema,nula,0
760,Proy-2016-abraza,20170927,sistema,nula,0
761,Proy-2016-abraza,20170929,integración,nula,0
762,Proy-2016-abraza,20170930,integración,nula,0
763,Proy-2016-abraza,20171016,integración,nula,0
764,Proy-2022-redefine,20221231,integración,nula,0
765,Proy-2022-redefine,20230103,integración,nula,0
766,Proy-2022-redefine,20230105,integración,nula,0
767,Proy-2022-redefine,20230109,sistema,nula,0
768,Proy-2022-redefine,20230113,integración,nula,0
769,Proy-2022-redefine,20230113,sistema,nula,0
770,Proy-2022-redefine,20230115,integración,nula,0
771,Proy-2022-redefine,20230115,sistema,nula,0
772,Proy-2022-redefine,20230116,integración,nula,0
773,Proy-2022-redefine,20230117,integración,nula,0
774,Proy-2022-redefine,20230118,integración,media,1
775,Proy-2022-redefine,20230118,integración,nula,0
776,Proy-2022-redefine,20230120,integración,nula,0
777,Proy-2022-redefine,20230120,sistema,nula,0
778,Proy-2022-redefine,20230121,integración,nula,0
779,Proy-2022-redefine,20230121,sistema,crítica,1
780,Proy-2022-redefine,20230121,sistema,nula,0
781,Proy-2022-redefine,20230122,integración,crítica,2
782,Proy-2022-redefine,20230122,integración,nula,0
783,Proy-2022-redefine,20230122,sistema,nula,0
784,Proy-2022-redefine,20230123,integración,nula,0
785,Proy-2022-redefine,20230123,sistema,baja,1
786,Proy-2022-redefine,20230124,integración,nula,0
787,Proy-2022-redefine,20230124,sistema,nula,0
788,Proy-2022-redefine,20230125,integración,nula,0
789,Proy-2022-redefine,20230126,integración,nula,0
790,Proy-2022-redefine,20230126,sistema,nula,0
791,Proy-2022-redefine,20230127,sistema,nula,0
792,Proy-2022-redefine,20230128,integración,baja,1
793,Proy-2022-redefine,20230128,integración,nula,0
794,Proy-2022-redefine,20230128,sistema,alta,1
795,Proy-2022-redefine,20230128,sistema,nula,0
796,Proy-2022-redefine,20230129,integración,baja,1
797,Proy-2022-redefine,20230129,sistema,nula,0
798,Proy-2022-redefine,20230130,sistema,nula,0
799,Proy-2022-redefine,20230131,integración,crítica,1
800,Proy-2022-redefine,20230131,sistema,nula,0
801,Proy-2022-redefine,20230201,integración,baja,1
802,Proy-2022-redefine,20230201,integración,nula,0
803,Proy-2022-redefine,20230201,sistema,crítica,1
804,Proy-2022-redefine,20230201,sistema,nula,0
805,Proy-2022-redefine,20230202,integración,nula,0
806,Proy-2022-redefine,20230203,integración,nula,0
807,Proy-2022-redefine,20230203,sistema,nula,0
808,Proy-2022-redefine,20230204,integración,nula,0
809,Proy-2022-redefine,20230204,sistema,nula,0
810,Proy-2022-redefine,20230205,integración,nula,0
811,Proy-2022-redefine,20230205,sistema,nula,0
812,Proy-2022-redefine,20230206,integración,media,1
813,Proy-2022-redefine,20230206,sistema,alta,1
814,Proy-2022-redefine,20230207,integración,nula,0
815,Proy-2022-redefine,20230207,sistema,media,1
816,Proy-2022-redefine,20230208,integración,nula,0
817,Proy-2022-redefine,20230208,sistema,nula,0
818,Proy-2022-redefine,20230209,integración,nula,0
819,Proy-2022-redefine,20230209,sistema,media,1
820,Proy-2022-redefine,20230209,sistema,nula,0
821,Proy-2022-redefine,20230210,integración,nula,0
822,Proy-2022-redefine,20230210,sistema,crítica,1
823,Proy-2022-redefine,20230210,sistema,nula,0
824,Proy-2022-redefine,20230211,integración,nula,0
825,Proy-2022-redefine,20230211,sistema,media,1
826,Proy-2022-redefine,20230211,sistema,nula,0
827,Proy-2022-redefine,20230212,integración,baja,1
828,Proy-2022-redefine,20230212,integración,media,1
829,Proy-2022-redefine,20230212,integración,nula,0
830,Proy-2022-redefine,20230212,sistema,nula,0
831,Proy-2022-redefine,20230213,integración,nula,0
832,Proy-2022-redefine,20230213,sistema,nula,0
833,Proy-2022-redefine,20230214,integración,nula,0
834,Proy-2022-redefine,20230214,sistema,media,1
835,Proy-2022-redefine,20230214,sistema,nula,0
836,Proy-2022-redefine,20230215,integración,nula,0
837,Proy-2022-redefine,20230215,sistema,crítica,1
838,Proy-2022-redefine,20230215,sistema,nula,0
839,Proy-2022-redefine,20230216,integración,crítica,1
840,Proy-2022-redefine,20230216,integración,nula,0
841,Proy-2022-redefine,20230216,sistema,nula,0
842,Proy-2022-redefine,20230217,integración,nula,0
843,Proy-2022-redefine,20230217,sistema,media,1
844,Proy-2022-redefine,20230217,sistema,nula,0
845,Proy-2022-redefine,20230218,integración,media,1
846,Proy-2022-redefine,20230218,integración,nula,0
847,Proy-2022-redefine,20230218,sistema,nula,0
848,Proy-2022-redefine,20230219,integración,nula,0
849,Proy-2022-redefine,20230219,sistema,nula,0
850,Proy-2022-redefine,20230220,integración,alta,1
851,Proy-2022-redefine,20230220,integración,nula,0
852,Proy-2022-redefine,20230220,sistema,nula,0
853,Proy-2022-redefine,20230221,integración,baja,1
854,Proy-2022-redefine,20230221,integración,nula,0
855,Proy-2022-redefine,20230221,sistema,crítica,1
856,Proy-2022-redefine,20230221,sistema,nula,0
857,Proy-2022-redefine,20230222,integración,nula,0
858,Proy-2022-redefine,20230222,sistema,nula,0
859,Proy-2022-redefine,20230223,integración,crítica,1
860,Proy-2022-redefine,20230223,integración,media,1
861,Proy-2022-redefine,20230223,integración,nula,0
862,Proy-2022-redefine,20230223,sistema,alta,1
863,Proy-2022-redefine,20230223,sistema,media,1
864,Proy-2022-redefine,20230223,sistema,nula,0
865,Proy-2022-redefine,20230224,integración,alta,1
866,Proy-2022-redefine,20230224,integración,nula,0
867,Proy-2022-redefine,20230224,sistema,alta,1
868,Proy-2022-redefine,20230224,sistema,nula,0
869,Proy-2022-redefine,20230225,integración,nula,0
870,Proy-2022-redefine,20230225,sistema,alta,1
871,Proy-2022-redefine,20230226,integración,baja,1
872,Proy-2022-redefine,20230226,integración,nula,0
873,Proy-2022-redefine,20230226,sistema,crítica,1
874,Proy-2022-redefine,20230226,sistema,nula,0
875,Proy-2022-redefine,20230227,integración,media,1
876,Proy-2022-redefine,20230227,integración,nula,0
877,Proy-2022-redefine,20230227,sistema,nula,0
878,Proy-2022-redefine,20230228,integración,nula,0
879,Proy-2022-redefine,20230228,sistema,baja,1
880,Proy-2022-redefine,20230228,sistema,media,1
881,Proy-2022-redefine,20230228,sistema,nula,0
882,Proy-2022-redefine,20230301,integración,baja,1
883,Proy-2022-redefine,20230301,integración,media,1
884,Proy-2022-redefine,20230301,sistema,nula,0
885,Proy-2022-redefine,20230302,integración,media,1
886,Proy-2022-redefine,20230302,integración,nula,0
887,Proy-2022-redefine,20230302,sistema,nula,0
888,Proy-2022-redefine,20230303,sistema,nula,0
889,Proy-2022-redefine,20230304,sistema,nula,0
890,Proy-2022-redefine,20230305,integración,nula,0
891,Proy-2022-redefine,20230306,integración,nula,0
892,Proy-2016-incentiva,20160915,sistema,media,1
893,Proy-2016-incentiva,20160915,sistema,nula,0
894,Proy-2016-incentiva,20160917,sistema,media,1
895,Proy-2016-incentiva,20161008,integración,nula,0
896,Proy-2016-incentiva,20161008,sistema,nula,0
897,Proy-2016-incentiva,20161020,integración,nula,0
898,Proy-2016-incentiva,20161021,sistema,nula,0
899,Proy-2016-incentiva,20161026,integración,nula,0
900,Proy-2016-incentiva,20161030,integración,crítica,1
901,Proy-2016-incentiva,20161102,sistema,nula,0
902,Proy-2016-incentiva,20161106,integración,nula,0
903,Proy-2016-incentiva,20161108,integración,nula,0
904,Proy-2016-incentiva,20161108,sistema,nula,0
905,Proy-2016-incentiva,20161116,sistema,alta,1
906,Proy-2016-incentiva,20161118,sistema,nula,0
907,Proy-2016-incentiva,20161124,sistema,media,1
